img_name,trauma,doc_typ
15_195_1.png,1,0
15_199_1.png,1,0
15_200_1.png,1,0
15_202_1.png,1,0
15_203_1.png,1,0
15_206_1.png,1,0
15_207_1.png,1,0
15_209_1.png,1,0
15_210_1.png,1,0
15_211_1.png,0,0
15_214_1.png,1,0
15_215_1.png,1,0
15_216_1.png,0,0
15_217_1.png,1,0
15_219_1.png,1,0
15_220_1.png,1,0
15_221_1.png,0,0
15_226_1.png,1,0
15_227_1.png,1,0
15_229_1.png,0,0
15_230_1.png,1,0
15_231_1.png,0,0
15_235_1.png,1,0
15_236_1.png,0,0
15_237_1.png,1,0
15_239_1.png,0,0
15_243_1.png,1,0
15_244_1.png,0,0
15_245_1.png,0,0
15_247_1.png,1,0
15_248_1.png,1,0
15_249_1.png,0,0
15_250_1.png,1,0
15_251_1.png,0,0
15_253_1.png,1,0
15_256_1.png,1,0
16_137_1.png,1,0
16_138_1.png,1,0
16_139_1.png,1,0
16_141_1.png,1,0
16_142_1.png,1,0
16_143_1.png,1,0
16_144_1.png,1,0
16_145_1.png,0,0
16_147_1.png,0,0
16_148_1.png,1,0
16_149_1.png,1,0
16_151_1.png,1,0
16_155_1.png,0,0
16_156_1.png,0,0
16_157_1.png,0,0
16_158_1.png,0,0
16_159_1.png,1,0
16_160_1.png,1,0
16_161_1.png,1,0
16_162_1.png,1,0
16_163_1.png,0,0
16_166_1.png,1,0
16_170_1.png,0,0
16_171_1.png,0,0
16_172_1.png,1,0
16_173_1.png,1,0
16_174_1.png,1,0
16_175_1.png,1,0
16_176_1.png,1,0
16_178_1.png,0,0
16_179_1.png,1,0
16_180_1.png,1,0
16_181_1.png,0,0
16_182_1.png,0,0
16_183_1.png,1,0
16_184_1.png,1,0
16_185_1.png,1,0
16_186_1.png,1,0
16_187_1.png,1,0
16_190_1.png,0,0
16_191_1.png,1,0
16_192_1.png,1,0
16_193_1.png,1,0
16_194_1.png,0,0
16_195_1.png,1,0
16_199_1.png,1,0
16_200_1.png,1,0
16_202_1.png,1,0
16_203_1.png,1,0
16_206_1.png,1,0
16_207_1.png,1,0
16_209_1.png,1,0
16_210_1.png,1,0
16_211_1.png,0,0
16_214_1.png,1,0
16_215_1.png,1,0
16_216_1.png,0,0
16_217_1.png,1,0
16_219_1.png,1,0
16_220_1.png,1,0
16_221_1.png,0,0
16_226_1.png,1,0
16_227_1.png,1,0
16_229_1.png,0,0
16_230_1.png,1,0
16_231_1.png,0,0
16_235_1.png,1,0
16_236_1.png,0,0
16_237_1.png,1,0
16_239_1.png,0,0
16_243_1.png,1,0
16_244_1.png,0,0
16_245_1.png,0,0
16_247_1.png,1,0
16_248_1.png,1,0
16_249_1.png,0,0
16_250_1.png,1,0
16_251_1.png,0,0
16_253_1.png,1,0
16_256_1.png,1,0
17_137_1.png,1,0
17_138_1.png,1,0
17_139_1.png,1,0
17_141_1.png,1,0
17_142_1.png,1,0
17_143_1.png,1,0
17_144_1.png,1,0
17_145_1.png,0,0
17_147_1.png,0,0
17_148_1.png,1,0
17_149_1.png,1,0
17_151_1.png,1,0
17_155_1.png,0,0
17_156_1.png,0,0
17_157_1.png,0,0
17_158_1.png,0,0
17_159_1.png,1,0
17_160_1.png,1,0
17_161_1.png,1,0
17_162_1.png,1,0
17_163_1.png,0,0
17_166_1.png,1,0
17_170_1.png,0,0
17_171_1.png,0,0
17_172_1.png,1,0
17_173_1.png,1,0
17_174_1.png,1,0
17_175_1.png,1,0
17_176_1.png,1,0
17_178_1.png,0,0
17_179_1.png,1,0
17_180_1.png,1,0
17_181_1.png,0,0
17_182_1.png,0,0
17_183_1.png,1,0
17_184_1.png,1,0
17_185_1.png,1,0
17_186_1.png,1,0
17_187_1.png,1,0
17_190_1.png,0,0
17_191_1.png,1,0
17_192_1.png,1,0
17_193_1.png,1,0
17_194_1.png,0,0
17_195_1.png,1,0
17_199_1.png,1,0
17_200_1.png,1,0
17_202_1.png,1,0
17_203_1.png,1,0
17_206_1.png,1,0
17_207_1.png,1,0
17_209_1.png,1,0
17_210_1.png,1,0
17_211_1.png,0,0
17_214_1.png,1,0
17_215_1.png,1,0
17_216_1.png,0,0
17_217_1.png,1,0
17_219_1.png,1,0
17_220_1.png,1,0
17_221_1.png,0,0
17_226_1.png,1,0
17_227_1.png,1,0
17_229_1.png,0,0
17_230_1.png,1,0
17_231_1.png,0,0
17_235_1.png,1,0
17_236_1.png,0,0
17_237_1.png,1,0
17_239_1.png,0,0
17_243_1.png,1,0
17_244_1.png,0,0
17_245_1.png,0,0
17_247_1.png,1,0
17_248_1.png,1,0
17_249_1.png,0,0
17_250_1.png,1,0
17_251_1.png,0,0
17_253_1.png,1,0
17_256_1.png,1,0
18_137_1.png,1,0
18_138_1.png,1,0
18_139_1.png,1,0
18_141_1.png,1,0
18_142_1.png,1,0
18_143_1.png,1,0
18_144_1.png,1,0
18_145_1.png,0,0
18_147_1.png,0,0
18_148_1.png,1,0
18_149_1.png,1,0
18_151_1.png,1,0
18_155_1.png,0,0
18_156_1.png,0,0
18_157_1.png,0,0
18_158_1.png,0,0
18_159_1.png,1,0
18_160_1.png,1,0
18_161_1.png,1,0
18_162_1.png,1,0
18_163_1.png,0,0
18_166_1.png,1,0
18_170_1.png,0,0
18_171_1.png,0,0
18_172_1.png,1,0
18_173_1.png,1,0
18_174_1.png,1,0
18_175_1.png,1,0
18_176_1.png,1,0
18_178_1.png,0,0
18_179_1.png,1,0
18_180_1.png,1,0
18_181_1.png,0,0
18_182_1.png,0,0
18_183_1.png,1,0
18_184_1.png,1,0
18_185_1.png,1,0
18_186_1.png,1,0
18_187_1.png,1,0
18_190_1.png,0,0
18_191_1.png,1,0
18_192_1.png,1,0
18_193_1.png,1,0
18_194_1.png,0,0
18_195_1.png,1,0
18_199_1.png,1,0
18_200_1.png,1,0
18_202_1.png,1,0
18_203_1.png,1,0
18_206_1.png,1,0
18_207_1.png,1,0
18_209_1.png,1,0
18_210_1.png,1,0
18_211_1.png,0,0
18_214_1.png,1,0
18_215_1.png,1,0
18_216_1.png,0,0
18_217_1.png,1,0
18_219_1.png,1,0
18_220_1.png,1,0
18_221_1.png,0,0
18_226_1.png,1,0
18_227_1.png,1,0
18_229_1.png,0,0
18_230_1.png,1,0
18_231_1.png,0,0
18_235_1.png,1,0
18_236_1.png,0,0
18_237_1.png,1,0
18_239_1.png,0,0
18_243_1.png,1,0
18_244_1.png,0,0
18_245_1.png,0,0
18_247_1.png,1,0
18_248_1.png,1,0
18_249_1.png,0,0
18_250_1.png,1,0
18_251_1.png,0,0
18_253_1.png,1,0
18_256_1.png,1,0
19_137_1.png,1,0
19_138_1.png,1,0
19_139_1.png,1,0
19_141_1.png,1,0
19_142_1.png,1,0
19_143_1.png,1,0
19_144_1.png,1,0
19_145_1.png,0,0
19_147_1.png,0,0
19_148_1.png,1,0
19_149_1.png,1,0
19_151_1.png,1,0
19_155_1.png,0,0
19_156_1.png,0,0
19_157_1.png,0,0
19_158_1.png,0,0
19_159_1.png,1,0
19_160_1.png,1,0
19_161_1.png,1,0
19_162_1.png,1,0
19_163_1.png,0,0
19_166_1.png,1,0
19_170_1.png,0,0
19_171_1.png,0,0
19_172_1.png,1,0
19_173_1.png,1,0
19_174_1.png,1,0
19_175_1.png,1,0
19_176_1.png,1,0
19_178_1.png,0,0
19_179_1.png,1,0
19_180_1.png,1,0
19_181_1.png,0,0
19_182_1.png,0,0
19_183_1.png,1,0
19_184_1.png,1,0
19_185_1.png,1,0
19_186_1.png,1,0
19_187_1.png,1,0
19_190_1.png,0,0
19_191_1.png,1,0
19_192_1.png,1,0
19_193_1.png,1,0
19_194_1.png,0,0
19_195_1.png,1,0
19_199_1.png,1,0
19_200_1.png,1,0
19_202_1.png,1,0
19_203_1.png,1,0
19_206_1.png,1,0
19_207_1.png,1,0
19_209_1.png,1,0
19_210_1.png,1,0
19_211_1.png,0,0
19_214_1.png,1,0
19_215_1.png,1,0
19_216_1.png,0,0
19_217_1.png,1,0
19_219_1.png,1,0
19_220_1.png,1,0
19_221_1.png,0,0
19_226_1.png,1,0
19_227_1.png,1,0
19_229_1.png,0,0
19_230_1.png,1,0
19_231_1.png,0,0
19_235_1.png,1,0
19_236_1.png,0,0
19_237_1.png,1,0
19_239_1.png,0,0
19_243_1.png,1,0
19_244_1.png,0,0
19_245_1.png,0,0
19_247_1.png,1,0
19_248_1.png,1,0
19_249_1.png,0,0
19_250_1.png,1,0
19_251_1.png,0,0
19_253_1.png,1,0
19_256_1.png,1,0
20_137_1.png,1,0
20_138_1.png,1,0
20_139_1.png,1,0
20_141_1.png,1,0
20_142_1.png,1,0
20_143_1.png,1,0
20_144_1.png,1,0
20_145_1.png,0,0
20_147_1.png,0,0
20_148_1.png,1,0
20_149_1.png,1,0
20_151_1.png,1,0
20_155_1.png,0,0
20_156_1.png,0,0
20_157_1.png,0,0
20_158_1.png,0,0
20_159_1.png,1,0
20_160_1.png,1,0
20_161_1.png,1,0
20_162_1.png,1,0
20_163_1.png,0,0
20_166_1.png,1,0
20_170_1.png,0,0
20_171_1.png,0,0
20_172_1.png,1,0
20_173_1.png,1,0
20_174_1.png,1,0
20_175_1.png,1,0
20_176_1.png,1,0
20_178_1.png,0,0
20_179_1.png,1,0
20_180_1.png,1,0
20_181_1.png,0,0
20_182_1.png,0,0
20_183_1.png,1,0
20_184_1.png,1,0
20_185_1.png,1,0
20_186_1.png,1,0
20_187_1.png,1,0
20_190_1.png,0,0
20_191_1.png,1,0
20_192_1.png,1,0
20_193_1.png,1,0
20_194_1.png,0,0
20_195_1.png,1,0
20_199_1.png,1,0
20_200_1.png,1,0
20_202_1.png,1,0
20_203_1.png,1,0
20_206_1.png,1,0
20_207_1.png,1,0
20_209_1.png,1,0
20_210_1.png,1,0
20_211_1.png,0,0
20_214_1.png,1,0
20_215_1.png,1,0
20_216_1.png,0,0
20_217_1.png,1,0
20_219_1.png,1,0
20_220_1.png,1,0
20_221_1.png,0,0
20_226_1.png,1,0
20_227_1.png,1,0
20_229_1.png,0,0
20_230_1.png,1,0
20_231_1.png,0,0
20_235_1.png,1,0
20_236_1.png,0,0
20_237_1.png,1,0
20_239_1.png,0,0
20_243_1.png,1,0
20_244_1.png,0,0
20_245_1.png,0,0
20_247_1.png,1,0
20_248_1.png,1,0
20_249_1.png,0,0
20_250_1.png,1,0
20_251_1.png,0,0
20_253_1.png,1,0
20_256_1.png,1,0
